37.28, 35.92, 32.44, 26.52, 70.56, 56.48, 50.8, 38.76, 30.68, 9.08, 43.4, 9.28, 7.36, 2.21846793981793, 1.44, 1.3879481258318, 1.33026313186527, 1.35882302011704, 21.490686354791, 19.4689496378207, 7.15139147299321, 18.886439579762, 8.73576556461997, 14.8, 6.37193848055676, 3.10972667609229, 0
62.96, 37.88, 31.16, 27.36, 67.2, 105.44, 105.8, 71.64, 92.16, 78.56, 80.08, 48.68, 28.36, 27.5644408613706, 1.77358394219163, 2.42783854487896, 1.01508620323596, 5.49181208709839, 57.8266927983954, 60.0319914712147, 48.5879655881989, 68.8712886477377, 49.6210278007217, 47.3285706524083, 33.6852727464095, 16.8852124653497, 0
50.32, 37.2, 30, 26.84, 69.4, 73.96, 68.56, 53.84, 50.32, 46.88, 31.92, 27.44, 18.56, 7.2703232390314, 1.52315462117278, 3.0854497241083, 1.00717426496113, 3.86781592116274, 39.2932360591489, 45.5377469798408, 28.018108430085, 46.9584667552083, 34.1295414560465, 27.9011397616657, 26.7807094752921, 14.5796570604387, 0
48.4, 37.12, 30.52, 26.76, 69.16, 68.92, 65.36, 48.72, 47.44, 35.6, 28.96, 22.8, 15.76, 5.58569601750758, 1.27499019604074, 2.22925996689484, 1.14122740941497, 3.04210453469305, 35.2997677046181, 37.8754590731254, 19.4679634271282, 44.341474941639, 25.7044743186862, 25.2198017438679, 22.4588512618077, 11.6594339485243, 0
46.88, 36.12, 29.96, 26.36, 68.16, 72.4, 67.8, 53.4, 50.28, 33.72, 61.04, 23.72, 15.12, 6.53801193024302, 1.60798009937934, 2.50567356213853, 0.741889479639656, 4.27719534274506, 39.9259314230739, 45.7593706250425, 27.6289703029266, 48.3243375536592, 23.2611607620944, 35.5398142932683, 22.4490890683787, 11.2936088120671, 0
48.92, 35.24, 28.52, 26, 67.84, 85.32, 82.16, 77.64, 65.28, 39.36, 102, 32, 19.76, 10.6128978135097, 2.56561883373193, 2.9545896500191, 1.93907194296653, 2.9076450952618, 49.230657115257, 59.5977717704278, 59.3005092726867, 65.4745874366536, 25.87953631733, 53.8887743412299, 31.2845009549457, 15.8297946922883, 0
122.16, 125.72, 119.08, 111.8, 134.88, 179.84, 172.52, 173.36, 172.88, 119.92, 100.48, 162.04, 149.88, 63.6796231144626, 69.300227993853, 65.0617675751282, 61.7161243112365, 44.5792059148657, 13.7598837204389, 23.377117016433, 30.7283322033592, 21.7555877879684, 27.7487585307884, 34.4814384850748, 36.7025666677414, 59.1082532308306, 0
114.88, 131.6, 120.28, 115.44, 137.08, 171.32, 162, 171.16, 162.56, 97.92, 70, 170, 159.92, 72.3299771878852, 79.2338311581612, 72.3743158862314, 68.5093161548121, 49.7955178705875, 15.8511072168477, 23.465719677862, 30.4074727657528, 25.9446796087367, 33.0985437746134, 58.2731499062819, 53.0320657715688, 70.7061072326854, 0
111.2, 100.88, 94.24, 89.88, 116.68, 172.52, 166.96, 177.8, 168.48, 88.88, 55.36, 141.52, 125.28, 72.0583097220577, 56.5652331383863, 54.8848102848138, 52.867623362508, 39.2985699485363, 20.5837217237311, 22.5698560030852, 21.5388021951083, 22.7422426334783, 40.0233132061802, 56.6991216863189, 48.2726589282173, 63.1484093228008, 0
102.8, 98.56, 87.24, 86.56, 117.84, 185.28, 185.8, 193.68, 185.48, 89.96, 72.72, 144.52, 123.04, 62.3519045418823, 74.0562380897113, 67.0583507104074, 64.8500300693839, 50.3584590709446, 20.3499778869659, 25.7324697609849, 25.390896006246, 30.8313087623604, 45.9804132212837, 47.4025484546981, 48.2784589646356, 59.2577286098615, 0
102.76, 114.96, 107.36, 109.92, 127.6, 186.84, 186.08, 193.12, 187.04, 97.68, 160.4, 150.8, 130.24, 55.8041432153563, 66.6125994088206, 60.7722831560572, 61.5161247153947, 46.9152427255791, 17.7396279555125, 30.2600991406175, 35.2684788444299, 29.2759013524776, 46.0475580242862, 17.6363261480389, 40.4385954256574, 57.2568109485675, 0
44, 31.32, 17.76, 34.44, 55.96, 124.96, 133.68, 143.84, 155.36, 170, 167.6, 104.48, 62.56, 0, 1.22376468326227, 1.50412765415705, 1.52525407719501, 4.34952871010182, 6.89045716915794, 7.40118909365245, 4.05640234690791, 7.42363792220499, 4.89897948556636, 17.6363261480389, 8.60288323761284, 5.72069925795789, 0
44.4, 30.8, 16.84, 34.4, 56.76, 124.24, 131.44, 141.72, 153.04, 171.2, 167.6, 103.6, 62.08, 0.489897948556636, 1.49666295470958, 1.25475097130865, 2.34946802489415, 5.99519807846246, 11.7551010204081, 7.28878590713158, 2.21846793981793, 7.03977272360408, 6.36867333123626, 17.6363261480389, 12.1622366364086, 7.91413924567922, 0
46.2, 42.48, 41.88, 43.68, 71.76, 164.68, 171.08, 190.04, 185.4, 178.6, 146, 113.92, 65.8, 2.4, 9.58381969780317, 16.8696650826269, 13.1262180387193, 16.6163293178728, 36.4458173183151, 34.1067969765559, 37.7957457923508, 28.2474777635101, 0.8, 0, 16.9184396443644, 10.733126291999, 0
51, 54, 53.56, 58.76, 94.56, 174.52, 172.92, 165.76, 179.24, 177, 146, 138.88, 87.56, 0, 9.97997995989972, 8.72275185936181, 18.3636162016091, 9.65434617154367, 29.0422037731299, 32.5182041324548, 38.2667270615087, 32.348452822353, 0, 0, 23.7761561233098, 23.2586843995958, 0
57, 50.72, 54.48, 51.2, 95.96, 187.76, 188.96, 197.12, 194.96, 156, 146, 138.92, 82.6, 0, 7.99259657433052, 6.28089165644497, 13.8650640099496, 6.86719739049345, 23.2211627615845, 22.2197749763583, 28.8836562782484, 20.7431530872237, 0, 0, 19.038739454071, 18.3259379023285, 0
36.8, 29.44, 14.92, 29.92, 49.6, 124.6, 135.36, 147, 156.04, 145.8, 109, 84.8, 47.52, 3.42928563989645, 0.852291030106501, 0.890842298052803, 1.16344316577992, 1.35646599662505, 2.03960780543711, 2.54369809529354, 2.0591260281974, 2.10675105316219, 5.87877538267963, 0, 3.5213633723318, 2.68506983149415, 0
34.4, 29.52, 15.8, 29.64, 51.04, 128.12, 137.84, 151.52, 158.68, 140.6, 123.8, 84.96, 47.2, 0.489897948556636, 1.23676998669922, 1.35646599662505, 1.35292276202302, 1.37054733592095, 5.30901120737186, 5.63332938855878, 5.54342854197653, 4.44270188061274, 0.489897948556636, 18.1262240965955, 1.77718879132184, 2.0976176963403, 0
40.2, 48.28, 45.36, 53.68, 73.24, 159.24, 166.8, 177.48, 181.52, 141.8, 146, 110.16, 64.04, 10.4, 14.3513623046734, 19.9236141299715, 23.6858100980313, 21.3415650785035, 17.4017930110664, 13.5469553775009, 20.4452830745872, 14.6208618077048, 3.6, 0, 26.9082589551981, 21.2027922689442, 0
61, 74.96, 70.12, 99.2, 117.64, 144.52, 137.76, 132.72, 143.2, 149, 146, 179.04, 131, 0, 5.22670068016143, 5.94185156327554, 9.14767730082342, 6.48616990218418, 15.1132259957959, 17.7995056111118, 3.81072171642066, 16.6421152501718, 0, 0, 12.5808743734289, 15.564061166675, 0
78, 72.8, 68.68, 88.36, 115.12, 149.28, 142.24, 148.32, 148.84, 144, 182, 176, 125.76, 0, 10, 8.55906536953656, 11.4083478207846, 6.81950144805322, 8.13151892330086, 7.92605828896053, 10.1536988334301, 8.72091738293627, 0, 0, 5.85149553533112, 7.56983487270363, 0
36.16, 28.28, 15.28, 26.68, 48.72, 135.24, 147.2, 158.92, 166.68, 151.56, 91.72, 77.12, 40.08, 4.65342884333692, 2.10751037957112, 1.51049660707994, 1.25602547744861, 1.1838918869559, 5.17130544446951, 5.32165387826003, 5.939158189508, 5.5188404579223, 4.4728514395182, 17.9855942353874, 2.4219000805153, 2.52855690068466, 0
34.08, 31.6, 21.8, 28.32, 53.2, 148.2, 156.88, 170.52, 173, 151.16, 94.68, 81.12, 42.32, 2.20762315624746, 4.31740662898458, 9.27793080379456, 3.51818134836736, 3.57770876399966, 14.0712472794703, 8.15509656595187, 15.2554777047459, 6.22896460095897, 6.11018821314041, 22.9464071261712, 5.0700690330606, 2.75274408545364, 0
40.84, 42.76, 38.04, 44.04, 69.32, 159.96, 166.88, 171.2, 180.64, 152.2, 122.32, 103.6, 57.8, 8.54016393285281, 10.922563801599, 17.6894997102801, 14.3065858960131, 14.7342322501038, 17.9007932785114, 15.1454811742645, 17.819090885901, 13.9853637778929, 7.8993670632526, 17.76, 17.0716138662986, 12.2212928939618, 0
57.8, 66, 65.76, 84.12, 109.56, 163.32, 160.56, 156.24, 167.28, 143.4, 146, 153.44, 103.32, 1.6, 8.0049984384758, 8.91865460705817, 18.4006956390241, 15.1474882406292, 10.5668159821206, 13.4642638120322, 15.8120966351714, 15.6678524373955, 2.8, 0, 23.4505095893458, 22.9062786152618, 0
85.2, 87.36, 84.32, 105.24, 124.48, 155.52, 148.24, 149.8, 152.28, 132, 182, 171.92, 129.36, 3.6, 16.6634450219635, 14.9284158570158, 16.7434285616776, 8.49997647055567, 6.33794919512613, 4.80233276647922, 9.82242332624694, 4.32222165095683, 6, 0, 12.7778558451721, 8.90339261180815, 0
35.88, 30.52, 20.8, 26.08, 53.48, 162.2, 176.28, 186.2, 193.48, 159.96, 96.28, 79.68, 39, 3.30236279048805, 2.65510828404417, 4.23320209770335, 1.89567929777165, 4.29064097775612, 7.89430174239622, 9.02228352469595, 8.3282651254628, 8.23222934568759, 7.21930744600893, 30.7304669668393, 5.09682253958287, 2.49799919935936, 0
37.96, 41.88, 41.28, 36.04, 69.4, 187.64, 200.12, 205.28, 210.36, 162.68, 96.28, 101.36, 50.76, 4.95160580014201, 5.42084864204859, 9.99407824664186, 4.87015400167182, 9.0598013223249, 14.1813398520732, 16.4737852359438, 23.4239535518665, 11.8857225274697, 7.57744020101776, 30.7304669668393, 13.2419938075805, 7.33364847807692, 0
46.04, 49.28, 44.16, 51.52, 79.52, 159.64, 163.16, 154.28, 170.88, 157.32, 134.16, 113.96, 66.8, 8.38322133788677, 7.77441959248406, 9.79256861094167, 12.5765496063109, 8.7504057048802, 30.8517487348773, 36.5290897778743, 35.1129833537397, 38.9987897248107, 14.6634784413522, 17.2596176087421, 10.455543983935, 10.2449987798926, 0
60.6, 52.64, 37.48, 55.48, 69.2, 97.8, 94.68, 82.2, 99.52, 130.6, 146, 94.6, 68.08, 2.93938769133981, 17.057268245531, 22.6911789028248, 20.852088624404, 18.2493835512326, 27.4925444439033, 23.7161885639324, 33.7413692668214, 26.6234783602744, 9.30806102257608, 0, 21.1584498487011, 15.3255864488117, 0
82.8, 78.08, 70.96, 84.12, 94.64, 121.16, 113.08, 132.44, 117.28, 113.4, 160.4, 120.16, 95.48, 3.42928563989645, 18.2535914274424, 16.7677786244929, 16.9972233026456, 19.1015810863918, 33.0062781906715, 33.0925006610259, 27.3701735471297, 32.9296462173525, 12.7373466624725, 17.6363261480389, 24.9538453950488, 17.4565059505045, 0
35.4, 33, 27.4, 26.84, 59.72, 190.44, 206.68, 216.16, 221.64, 174.04, 96.28, 85.92, 39.24, 2.7712812921102, 4.19523539268061, 5.93295878967653, 3.4138541269363, 3.53858728873544, 10.5454445141018, 10.920512808472, 11.2095673422305, 10.4570741605862, 13.3730475210402, 30.7304669668393, 4.15615206651537, 2.91588751497722, 0
41.8, 44.4, 48.8, 38.08, 78.36, 221.16, 230.2, 229.52, 237.24, 175.48, 96.28, 112.72, 54.68, 5.71314274283428, 3.80525951808809, 6.99142331717941, 3.654257790578, 7.17149914592479, 24.1622515507144, 22.8770627485261, 24.4869271244883, 17.3856952693874, 11.0421736990504, 30.7304669668393, 11.3719655293181, 6.56487623645717, 0
53.24, 61.88, 49.08, 61.64, 80.08, 137, 135.96, 112.04, 139.84, 157.64, 134.16, 109, 70.64, 11.3252991130477, 6.88952828573916, 11.8555303550706, 12.2405228646492, 14.1447375373317, 49.0795273000872, 52.1831237087241, 49.5245232183007, 51.2614318957245, 25.0501576841344, 17.2596176087421, 22.0834779869476, 11.044926437057, 0
72.6, 90.4, 74.44, 91.52, 89.44, 99.64, 92.92, 98.32, 94.24, 109.8, 146, 103.08, 87.44, 11.7575507653593, 25.0455584884825, 27.2486036339479, 26.6880047961626, 24.8162527388806, 28.9439181867279, 25.9814087377879, 27.0816838472057, 27.1798160405842, 16.166632302369, 0, 28.7943327757391, 21.6962300872755, 0
88.8, 70.76, 58.56, 73.16, 88.64, 100.52, 95.16, 99.8, 98, 87.8, 116.8, 103.76, 89.16, 10.777754868246, 25.5754257051569, 26.0170405695959, 24.4158636955566, 16.9985411138721, 23.2810996303869, 19.6258604906893, 34.9891411726553, 18.1592951405059, 18.6161220451522, 35.7625502446344, 13.4707980461441, 14.3907748227814, 0
154.2, 111.84, 104.88, 122.64, 143.36, 159.08, 147.04, 144.84, 144.8, 140.6, 182, 159.2, 152.96, 14.4, 30.229363208642, 32.3051946287281, 32.3232176616128, 36.0243029078982, 25.2696181213725, 20.9809056048589, 25.3056199291778, 19.630588376307, 11.2, 0, 27.1116211245289, 30.7785379769735, 0
180.92, 143.56, 135.32, 144.48, 153.44, 165.32, 153.04, 146.24, 151.84, 143.48, 199.92, 167.84, 159.92, 26.9813565263128, 49.5072358347747, 51.1239435098663, 39.8789367962587, 29.776608268908, 22.4975020835647, 22.0607887438323, 28.6597697129618, 22.4618432013047, 9.14382851982691, 27.6114758750777, 25.8235241591848, 31.3406062481248, 0
185.92, 157.4, 153.12, 153.76, 157.72, 175.12, 161.44, 168.56, 158.64, 151.04, 230.44, 169.08, 155.08, 19.1539447634162, 61.7413961617325, 64.206741079111, 47.794794695657, 31.6954507776747, 25.6520096678603, 22.9975303021868, 24.3394001569472, 21.8153707279982, 7.76391653741847, 30.2906982421997, 21.8392673869798, 22.4515834630879, 0
183.36, 134.64, 129.04, 132.28, 155.24, 187.76, 177.6, 176.72, 176.32, 154.64, 239.16, 170.84, 155.4, 11.4223640285188, 51.9875985211858, 49.286493078733, 47.0604037381746, 34.4491277102919, 15.9355702753306, 13.4729358344794, 18.4922037626671, 15.3563537338784, 4.31629470726919, 17.8699300502268, 22.6020883990838, 29.9799933288852, 0
178.64, 120.32, 115.16, 124.12, 142.08, 165.92, 154.36, 148.28, 155.6, 153.16, 223.28, 163.68, 151.44, 9.57864291014129, 27.5037742864502, 24.8526537818399, 22.6438865921908, 19.5323731277078, 12.7684611445546, 11.2031424163045, 18.559137911013, 13.4104436913922, 5.72489301210075, 15.6141474310959, 14.0362958076552, 19.6062847066955, 0
107.4, 64.52, 55.2, 62.52, 77.52, 81.96, 76.12, 80.84, 72.12, 102, 182, 70.36, 64.36, 32.3332646047379, 13.4762606089375, 12.5315601582564, 22.6823631925776, 17.2814814179803, 23.6279156930949, 21.7095739248839, 32.5375844217115, 24.3249994861254, 26.944387170615, 0, 38.1752590037055, 34.3276914458284, 0
122.6, 95.88, 90.52, 109.32, 111.12, 114.28, 105.24, 112.36, 102.04, 102.64, 211.6, 107.8, 99.32, 39.071217027372, 26.9745361405901, 33.4617632530027, 43.2654319289661, 32.484236176952, 34.0017881882703, 30.098877055465, 39.446044161614, 32.390714718882, 29.7212112808344, 14.8, 46.3396158810148, 43.446261058922, 0
132.16, 102.92, 100.28, 117.08, 139.28, 144.08, 132.24, 127.72, 130.36, 116.48, 214.32, 137.68, 119.96, 36.845276495095, 24.7061449845985, 31.04, 36.1152820839046, 34.7304131849882, 32.4628033293491, 29.6746086747576, 37.474812874783, 30.9190944239963, 28.9746371849588, 27.9638623941687, 42.6527560656987, 37.4897105883734, 0
138.4, 108.84, 108.28, 128.48, 143.92, 156.64, 143.52, 151.4, 142.44, 130.32, 205.44, 148.96, 128.44, 32.5551839190013, 21.5549159126172, 29.5086699124173, 32.7794081703743, 27.6520089686084, 25.7540365768165, 26.6505084379267, 30.2641702347842, 26.400121211843, 20.5304067178417, 30.7988051716296, 30.0126373382947, 26.6804497713213, 0
141.92, 129.56, 124.4, 140.92, 149, 165.32, 151.72, 146.88, 149.96, 140.76, 192.48, 161.32, 141.52, 27.3260608211282, 32.6485282976124, 29.7348280640733, 31.5086273899705, 21.7660285766605, 18.3100409611776, 19.0630952366084, 24.6857367724765, 22.0190463008732, 11.402736513662, 24.3575368212798, 14.5071568544632, 15.1528743147959, 0
80.2, 50.2, 39.08, 36.6, 58.16, 66.84, 62.6, 63.16, 52.6, 77.6, 167.6, 33.08, 25.96, 0.979795897113271, 1.76635217326557, 3.5204545161101, 2.34946802489415, 2.36101673013979, 11.073138669772, 13.0414723095209, 32.436621279042, 11.5516232625549, 2.93938769133981, 17.6363261480389, 11.1280546368177, 11.1408437741492, 0
81.32, 49.88, 38.36, 35.92, 59.6, 58.68, 54.12, 45.4, 43, 67.68, 185.36, 23.16, 18.36, 13.6021174822158, 1.33626344707921, 3.54265437207752, 1.38332931726325, 5.5281099844341, 17.1013917562285, 20.1996435612117, 22.6698037044876, 18.3651844531984, 14.9310950703557, 34.1208206231913, 9.4220167692485, 6.85203619371643, 0
86.16, 50.72, 43.28, 37, 64.96, 68.16, 66.24, 67.44, 54.44, 73.84, 158.96, 28.24, 22.28, 20.5964657162339, 1.53674981698388, 3.45855461139477, 1.46969384566991, 7.01700790935852, 10.6721319332175, 8.71908252054079, 27.0097463890352, 9.72452569537456, 27.8448271677164, 53.4464068015802, 12.7789827451171, 12.6444296035843, 0
93.84, 72.04, 66.04, 76.16, 89.28, 85.04, 78.96, 83.96, 73.56, 91.84, 144.16, 61.44, 52.84, 22.9759526461908, 19.9127697721839, 22.1945578915193, 34.9784848156692, 28.6251917024149, 28.4583625670909, 25.7782544017239, 37.2510187780146, 32.6987216875523, 32.6198467194437, 47.6677501042371, 40.9302626426951, 36.9071050070308, 0
103.12, 75.56, 74.84, 83.4, 116.6, 169.24, 162.52, 176.44, 161.72, 116.36, 151.44, 157.56, 123.2, 21.2024904197597, 28.7764904044951, 24.1490041202531, 24.1842924229757, 11.8625461010695, 28.4229203284955, 30.3224273434697, 33.5488658526633, 31.9004952939606, 25.1934594686796, 32.1024360446369, 10.6021884533336, 10.8, 0
92.6, 86.64, 78.36, 94, 120.16, 124.32, 114.16, 99.84, 113.16, 82.8, 160.6, 133.24, 116.28, 27.2, 24.2171509472109, 29.2750815541136, 37.8015872682616, 28.3925060535346, 35.7879532803987, 32.2200931097351, 41.8967110881033, 33.5758008095116, 17.6, 29.2, 34.32, 28.338694394767, 0
79.48, 61.64, 51.52, 61.08, 86.72, 85.76, 79.44, 73.88, 71.4, 64.4, 160.6, 70.2, 64.76, 27.36, 17.2368906708838, 21.7846184267708, 30.5534547964711, 34.6231367729731, 49.234361984289, 46.5334976119354, 49.296912682236, 47.1949149803239, 27.495454169735, 29.2, 46.8546689242385, 44.2341768319475, 0
69.96, 52.96, 43, 43.96, 76.68, 65.8, 57.68, 44.68, 48.2, 53.8, 112.36, 45.08, 40.28, 18.9746778628782, 8.55794367824421, 11.6137849127664, 18.3836449051868, 26.6318906576307, 37.0351184688263, 36.7322419680585, 24.7527291424602, 36.4340500081997, 23.6474100061719, 44.909580269693, 41.3878436258764, 37.1327564287921, 0
69.16, 56.92, 49.2, 47.04, 71.8, 61.72, 55.12, 56.92, 43.32, 62.52, 88.84, 31.4, 25.64, 8.55887843119646, 10.3958453239744, 13.3086438076913, 16.8439425313672, 10.8664621657649, 20.1544436787523, 21.1722837691166, 27.0154326265563, 21.508547138289, 21.7588970308699, 17.8699300502268, 19.5243437789852, 16.0695488424535, 0
76.44, 66.72, 63.16, 68.08, 95.4, 116.68, 109.2, 107, 105.56, 87.68, 110.64, 88.88, 68.92, 5.6996842017782, 10.3209301906369, 13.3257044841914, 19.4152929413903, 13.2211951048307, 44.0315523233056, 44.153369067377, 56.4829177716591, 45.6062101034497, 14.1271936349722, 21.8739662612888, 26.3929081383617, 18.3453972429054, 0
147, 145.6, 142.72, 151.52, 163.04, 161.68, 145.92, 148.6, 142.76, 118, 219, 154.2, 148.12, 0, 40.4633167202097, 42.3164459755306, 39.7463155525138, 23.9857957966793, 23.2494645099624, 21.4176002390557, 28.7777691977679, 19.3437948707072, 0, 0, 14.0911319630468, 9.02139678763771, 0
132.6, 126.6, 114.96, 219.36, 214.72, 203.92, 177.12, 181.12, 168.04, 115.6, 219, 186.2, 184.44, 7.2, 44.9007795032558, 46.0560354351088, 36.7639823740574, 42.3268425470174, 26.4089681737095, 20.1123245797198, 27.2092925303103, 16.9433880909339, 1.2, 0, 32.1620894843603, 40.8735415641953, 0
102.6, 80.8, 75.04, 123, 176.2, 183.88, 168.32, 146.84, 157.96, 99.4, 153, 165.32, 160.2, 21.555509736492, 19.8977385649727, 20.6077267062624, 58.6556050177645, 55.4090245357198, 47.6431065317953, 41.0606575690161, 45.0809760320249, 38.5906517177412, 12.7373466624725, 53.8887743412299, 50.9444560281097, 61.327318545653, 0
79.4, 63.56, 60.4, 67.88, 101.4, 118.68, 114.24, 125.68, 110.2, 85.4, 94.6, 90.2, 70.52, 6.8585712797929, 13.1303617619622, 14.1590960163423, 20.2273478241711, 11.6619037896906, 26.352563442671, 27.8930528985265, 42.7352032872198, 35.1385827830321, 4.40908153700972, 17.6363261480389, 24.4720248447079, 19.785085291704, 0
71, 63.36, 65.4, 64.44, 102.92, 160.76, 157.92, 137.4, 153.96, 80, 87.6, 119.28, 83.48, 0, 7.16591934088014, 12.1852369693823, 16.5120077519362, 13.36538813503, 41.0485371237514, 42.1766949866867, 62.8655708635498, 48.5110131825754, 0, 29.2, 29.0413773778036, 19.5512045664711, 0
134.8, 89.52, 94.84, 105.16, 130.2, 142.32, 134, 124.84, 129.48, 158.2, 189.4, 147.44, 126.16, 10.4, 48.6728836211704, 57.7087029831723, 67.9880460081035, 46.3810306051946, 45.8246396603399, 42.0152353319602, 56.0169117320832, 49.4336889175793, 1.6, 14.8, 77.8902201819972, 70.3014537545277, 0
93.2, 85, 88.88, 108.64, 140.24, 161.96, 153.68, 158.52, 151.84, 136.6, 204.4, 164.04, 138.56, 11.6, 30.7336948641064, 34.5303576581535, 51.7925708958341, 48.6935560418419, 43.9758843003754, 43.2589597655792, 41.2874024370631, 48.8349710760639, 28.8, 29.2, 80.0202374402876, 73.7807996703749, 0
99.92, 93.52, 95.28, 122.68, 144.88, 167.88, 159.28, 166.24, 162.72, 142.2, 210.16, 192.12, 156.32, 16.2478798616927, 20.2565939881314, 21.801871479302, 34.0090811401896, 25.520689645854, 25.0843696352928, 22.2504292093434, 10.6781271766167, 24.8845654975127, 30.5391551946022, 18.8163333303808, 54.7732197337348, 45.982361835817, 0
108.08, 83.92, 81.36, 105.32, 134.68, 168.04, 159.44, 157.8, 166, 150.08, 198.28, 199.88, 162.88, 13.8446235051734, 20.6783364901532, 23.4910706439702, 32.2189012848049, 24.5075008925839, 8.81126551637164, 7.04885806354476, 7.14982517268779, 7.96492310069595, 20.9416713755135, 18.3663169960665, 32.6806609480286, 30.8224852988853, 0
107.92, 76.84, 75.72, 89.16, 119.48, 169, 162.72, 165.04, 167.04, 156.16, 192.28, 176.28, 137.2, 9.27758589289261, 28.5428519948515, 29.1733028640913, 32.9407710899426, 18.8385137418003, 7.52595508889071, 6.16778728556684, 12.1769618542558, 6.17401004210392, 6.39799968740231, 22.0209354932982, 18.6086431531157, 23.2516666069338, 0
114, 36.36, 28.64, 33.52, 77.08, 88.64, 84.16, 57.6, 73.48, 155, 219, 67.12, 49.28, 0, 6.15064224288814, 9.9312839049138, 7.93029633746432, 19.5548868572539, 40.5125955722415, 39.1966120984965, 30.8752327926447, 45.6211529884987, 0, 0, 53.0013735671067, 36.3708894584666, 0
70, 34.52, 26.2, 29.64, 64.08, 53.4, 48, 39.76, 33.2, 79, 146, 17.08, 16, 0, 2.15629311551097, 1.97989898732233, 1.22898331965898, 3.33370664576234, 12.5984125984189, 11.9733036376766, 2.5966131787388, 13.9828466343588, 0, 0, 10.0196606728971, 6.00666296707248, 0
68.4, 43.48, 40.12, 40.32, 76.24, 75.64, 70.56, 78.88, 58.32, 81.4, 174.8, 36.04, 30.24, 0.8, 11.7681604339846, 17.4455037187236, 17.2295560012439, 16.8956325717624, 35.9097535496973, 35.5416150449019, 51.2634918826254, 39.0596671772815, 1.2, 14.4, 33.3712211343846, 25.2860119433651, 0
83.6, 102.44, 104.12, 140.04, 153.88, 173.24, 164, 168.4, 164.4, 116.8, 204.2, 206.84, 168.8, 12.7373466624725, 17.0295742753599, 18.5565514037496, 28.3583920559682, 28.1301546387502, 16.4493890464053, 14.9398795175865, 11.8591736642989, 23.1499460042567, 28.4140810162849, 18.1262240965955, 59.0163909435336, 55.7157069415798, 0
94, 71.2, 65.76, 85.6, 120.12, 159, 153.68, 155.08, 160.96, 150.4, 233.4, 196.36, 151.76, 0, 14.2800560222991, 15.1321644188794, 23.2275698255328, 25.6083111508744, 4.77493455452533, 4.07646906035113, 6.80540961294763, 3.94441377139874, 12.7373466624725, 17.6363261480389, 36.2600386100181, 37.68, 0
70, 31.4, 17.92, 25.72, 58.92, 49.8, 44.44, 36.44, 30, 94, 182, 20.2, 17.56, 0, 1.85472369909914, 1.89567929777165, 1.42884568795934, 8.12856690936354, 14.1138230115019, 14.5988492697199, 3.32361249245456, 17.9977776405866, 0, 0, 19.101832372838, 15.0654040768909, 0
37, 35.36, 26, 29.92, 63.28, 53.36, 48.84, 44.32, 31.44, 25, 146, 17.12, 15.36, 0, 3.4971988791031, 5.87877538267963, 4.04890108547986, 7.42708556568456, 15.6687714898137, 15.5632387374865, 10.7655747640337, 14.2297716074433, 0, 0, 14.7981620480383, 11.0919069595809, 0
46.6, 71.56, 72.44, 84.08, 96.88, 90, 81.72, 91.72, 70.24, 27.4, 146, 73.52, 68.48, 4.8, 35.0634624645086, 41.511521292287, 53.3553521214133, 29.2743163882609, 34.2811901777053, 32.5582800528529, 42.2227616339813, 36.6292560667017, 1.2, 0, 58.0035309270048, 54.6055821322326, 0
74.2, 101.48, 101.8, 138, 156, 160.4, 148.6, 155.44, 153.96, 76, 189.8, 219.76, 187.16, 20.5757138393787, 18.5647407738433, 24.1760211780185, 25.6764483525273, 15.440207252495, 10.283968105746, 9.26498785752038, 5.70669781922961, 16.2394088562361, 39.1918358845308, 35.7625502446344, 36.5144135924432, 28.483932312797, 0
105.4, 123.84, 117.6, 132.36, 153.04, 158.8, 147.8, 146, 155.24, 128.4, 204.2, 220.48, 188.12, 17.6363261480389, 40.4046333976686, 38.3353622651463, 21.4921008745074, 13.0888654970551, 4.57820925690384, 3.40587727318528, 10.4422219857653, 4.74366946571955, 24.9847953763884, 18.1262240965955, 22.692941633909, 20.0884444395279, 0
52.4, 30.64, 15.76, 25.2, 55, 43.16, 38.44, 34.92, 23.28, 52.4, 153.2, 12.2, 12.52, 8.8, 1.22898331965898, 1.2419339757008, 1.05830052442584, 1.2328828005938, 1.08369737473153, 0.852291030106501, 1.46751490622753, 1.45657131648265, 20.8, 14.4, 1.16619037896906, 1.89989473392607, 0
45.8, 71.96, 69.12, 80.84, 89.84, 94.4, 87.72, 110.04, 76.48, 26.6, 146, 67.68, 58.88, 4.4, 43.5067626927125, 51.0923242767443, 54.5993992640945, 37.9237972782262, 46.9936165877877, 44.442790191436, 55.3710971536595, 52.1774817330235, 0.8, 0, 60.2632358905494, 51.8083545386263, 0
71.4, 84.64, 80.96, 104.48, 136.08, 153.76, 143.96, 144.56, 149.04, 66.76, 192.72, 185.04, 156.48, 18.2647200909294, 20.7901515145994, 24.4237261694443, 22.8825173440336, 29.8635831741605, 24.3479444717619, 26.3658567090091, 31.2129204016542, 28.070596716137, 29.6584288188029, 35.04, 30.7876338811543, 23.9534882637164, 0
